AZRX	2063	 AZURRX BIOPHARMA INC
AZUL	3105	 Azul S.A.
AZZ	3106	 AZZ INC
B	3106	 BARNES GROUP INCORPORATED
BA	3105	 BOEING CO
BAA	-1	 -10
BABA	1021	 ALIBABA GROUP HOLDING LTD
BABY	2063	 NATUS MEDICAL INC
BAC	1032	 BANK OF AMERICA CORP
BAC-WS-A	-1	 -10
BAC-WS-B	-1	 -10
BAC_A	-1	 -10
BAC_C	-1	 -10
BAC_D	-1	 -10
BAC_E	-1	 -10
BAC_I	-1	 -10
BAC_L	-1	 -10
BAC_W	-1	 -10
BAC_Y	-1	 -10
BAF	1031	 BLACKROCK MUNICIPAL INCOME INV
BAH	3105	 BOOZ ALLEN HAMILTON HOLDING CORP
BAK	1010	 BRASKEM S.A. ADS (EA REPTG FOUR A PFD SH)
BAM	1031	 BROOKFIELD ASSET MANAGEMENT INC VTG SHS CL A
BANC	1032	 BANC OF CALIFORNIA INC
BANC_C	-1	 -10
BANC_D	-1	 -10
BANC_E	-1	 -10
BAND	3116	 BANDWIDTH INC
BANF	1032	 BANCFIRST CORP
BANFP	-1	 -10
BANR	1032	 BANNER CORP
BANX	1031	 STONECASTLE FINANCIAL CORP
BAP	1032	 CREDICORP LTD (COMM $5.00 PAR)
BAR	-1	 GRANITESHARES GOLD TRUST - GRANITESHARES GOLD SHARES
BAS	3095	 BASIC ENERGY SERVICES  INC.
BASI	2064	 BIOANALYTICAL SYSTEMS INC
BATRA	-1	 -10
BATRK	-1	 -10
BAX	2064	 BAXTER INTERNATIONAL INC
BB	3116	 RESEARCH IN MOTION LTD
BBBY	1021	 BED BATH & BEYOND INC
BBC	-1	 BIOSHARES BIOTECHNOLOGY CLINICAL TRIALS FUND
BBD	1032	 BANCO BRADESCO ADS REP ONE PFD SH
BBDO	1032	 BANCO BRADESCO SA
BBF	1031	 BLACKROCK MUNICIPAL INCOME INV
BBG	-1	 -10
BBGI	1021	 BEASLEY BROADCAST GR INC CL-A
BBK	1031	 BLACKROCK MUNICIPAL BOND TR
BBL	1010	 BHP GROUP PLC
BBN	1031	 BLACKROCK TAXABLE MUNICIPAL BOND TRUST
BBOX	3116	 BLACK BOX CORP
BBRG	-1	 -10
BBSI	3105	 BARRETT BUSINESS SERVICES
BBT	1032	 BB&T CORPORATION
BBT_D	-1	 -10
BBT_E	-1	 -10
BBT_F	-1	 -10
BBT_G	-1	 -10
BBT_H	-1	 -10
BBU	3105	 BROOKFIELD BUS PARTNERS L.P.LTD PARTNERSHIP UIT (BMU)  W.I.
BBVA	1032	 BANCO BILBAO VIZ ARGENTARA ADS
BBW	1021	 BUILD-A-BEAR WORKSHOP INC
BBX	1042	 BBX Capital Corporation
BBY	1021	 BEST BUY CO INC
BC	1021	 BRUNSWICK CORP
BCAC	3105	 BISON CAPITAL ACQUISITION CORP
BCACR	-1	 -10
BCACU	-1	 -10
BCACW	-1	 -10
BCBP	1032	 BCB BANCORP INC (NJ)
BCC	1010	 BOISE CASCADE CO
BCD	-1	 ABERDEEN STANDARD INVESTMENTS ETF
BCE	3084	 BCE INC
BCEI	3094	 BONANZA CREEK ENERGY INC
BCH	1032	 BANCO DE CHILE ADS (REP 600 SH COM STK)
BCI	-1	 ABERDEEN STANDARD INVESTMENTS ETF
BCLI	2063	 BRAINSTORM CELL THERAPEUTICS INC
BCO	3105	 BRINKS CO (THE)
BCOM	3084	 B COMMUNICATIONS LTD
BCOR	1031	 BLUCORA INC
BCOV	3116	 BRIGHTCOVE INC
BCPC	1010	 BALCHEM CORP
BCR	-1	 -10
BCRH	1032	 BLUE CAPITAL REINSURANCE HOLDINGS LTD
BCRX	2063	 BIOCRYST PHARMACEUTICALS INC
BCS	1032	 BARCLAYS PLC ADS =4 ORDINARY U
BCS_D	-1	 -10
BCTF	1032	 BANCORP 34 INC
BCV	1031	 BANCROFT FUND LTD COM
BCV_A	-1	 -10
BCX	1031	 BLACKROCK RESOURCES & COMMODITIES STRATEGY TRUST
BDC	3116	 BELDEN INC
BDC_B	-1	 -10
BDCZ	-1	 UBS AG LONDON BR ETRACS WELLS FARGO BUS DEV CO INDEX ETN B
BDGE	1032	 BRIDGE BANCORP INC
BDJ	1031	 BLACKROCK ENHANCED EQUITY DIVI
BDL	1021	 FLANIGANS ENTERPRISES
BDN	1042	 BRANDYWINE REALTY TST
BDR	3116	 BLONDER TONGUE LABORATORIES
BDSI	2063	 BIODELIVERY SCIENCES INTL INC
BDX	2064	 BECTON DICKINSON & CO
BDXA	2064	 BECTON  DICKINSON AND CO. - 6.125% PRF PERPETUAL USD 50 - SER A 1/20TH INT
BEAT	2064	 BIOTELEMETRY INC
BEBE	-1	 -10
BECN	1010	 BEACON ROOFING SUPPLY INC
BEDU	2053	 BRIGHT SCHOLAR EDUCATION HOLDINGS LTD
BEF	-1	 -10
BEL	1021	 BELMOND LTD
BELFA	-1	 -10
BELFB	-1	 -10
BEMO	-1	 ETF SER SOLUTIONS - ESS APTUS BEHAVIORAL MOMENTUM ETF
BEN	1031	 FRANKLIN RESOURCES
BEP	2074	 BROOKFIELD RENEWABLE PARTNERS LP
BERN	-1	 EXCHANGE TRADED CONCEPTS TRUST - BERNSTEIN U.S. RESEARCH FUND
BERY	1021	 BERRY GLOBAL GROUP INC
BETR	-1	 -10
BF-A	-1	 -10
BF-B	-1	 -10
BFAM	1021	 BRIGHT HORIZONS FAMILY SOLUTIONS INC
BFIN	1032	 BANKFINANCIAL CORP
BFIT	-1	 GLOBAL X MANAGEMENT COMPANY LLC - GLOBAL X HEALTH & WELLNESS THEMATIC ETF
BFK	1031	 BLACKROCK MUNICIPAL INCOME TRUST
BFO	1031	 BLACKROCK FLORIDA MUN 2020 TERM TR
BFR	1032	 BBVA BANCO FRANCES NS.A.
BFS	1042	 SAUL CENTERS INC
BFS_C	-1	 -10
BFY	1031	 BLACKROCK NY MUNI INC TRUST II
BFZ	1031	 BLACKROCK CALIFORNIA MUNICIPAL INCOME TRUST
BG	2053	 BUNGE LIMITED
BGB	1031	 BLACKSTONE / GSO STRATEGIC CREDIT FUND
BGC	-1	 -10
BGCA	-1	 -10
BGCP	1032	 BGC PARTNERS INC
BGFV	1021	 BIG 5 SPORTING GOODS CORP
BGG	3106	 BRIGGS & STRATTON CORP
BGH	1031	 BARINGS GLOBAL SHORT DURATION HIGH YIELD FUND
BGI	1021	 BIRKS GROUP INC
BGIO	1031	 BlackRock 2022 Gbl Inc Opp Trust
BGNE	2063	 BEIGENE LTD
BGR	1031	 BLACKROCK ENERGY AND RESOURCES
BGS	2053	 B&G FOODS INC
BGSF	3105	 BG STAFFING LLC
BGT	1031	 BLACKROCK FLOATING RATE INCOME
BGX	1031	 BLACKSTONE/GSO LONG-SHORT CREDIT INCOME FUND
BGY	1031	 BLACKROCK ENHANCED INTERNATIONAL DIVIDEND TRUST
BH	1021	 BIGLARI HOLDINGS INC
BHAC	3105	 BARINGTON/HILCO ACQUISITION CORP
BHACR	-1	 -10
BHACU	-1	 -10
BHACW	-1	 -10
BHB	1032	 BAR HARBOR BANKSHARES
BHBK	1032	 BLUE HILLS BANCORP INC
BHE	3116	 BENCHMARK ELECTRONICS INC
BHF	1032	 Brighthouse Financial  Inc. Common Stock When-Issued
BHGE	3095	 BAKER HUGHES A GE COMPANY
BHK	1031	 BLACKROCK CORE BOND TRUST
BHLB	1032	 BERKSHIRE HILLS BANCORP INC
BHP	1010	 BHP GROUP LTD
BHV	1031	 BLACKROCK VA MUNI BD TST
BHVN	2063	 BIOHAVEN PHARMACEUTICAL HOLDING COMPANY LTD
BIBL	-1	 NORTHERN LIGHTS FUND TRUST IV - INSPIRE 100 ETF
BID	1021	 SOTHEBY'S
BIDU	3116	 BAIDU INC
BIF	1031	 BOULDER GROWTH & INCOME FUND INC
BIG	2053	 BIG LOTS INC.
BIIB	2063	 BIOGEN INC
BIO	2064	 BIO-RAD LABORATORIES INC
BIO-B	-1	 -10
BIOA	-1	 -10
BIOC	2064	 BIOCEPT INC
BIOL	2064	 BIOLASE INC
BIOS	2063	 BIOSCRIP INC
BIP	2074	 BROOKFIELD INFRASTRUCTURE PARTNERS LP
BIT	1031	 BLACKROCK MULTI-SECTOR INCOME
BITA	3116	 BITAUTO HOLDINGS LTD
BIVV	-1	 -10
BJRI	1021	 BJ'S RESTAURANTS INC
BJZ	1031	 BLACKROCK CALIF MUNI 2018 TRM TST
BK	1031	 BANK OF NEW YORK MELLON CORP/T
BK_C	-1	 -10
BKCC	1031	 BLACKROCK CAPITAL INVESTMENT C
BKD	2063	 BROOKDALE SENIOR LIVING INC COM
BKE	1021	 BUCKLE INC (THE)
BKEP	3094	 BLUEKNIGHT ENERGY PARTNERS LP
BKEPP	-1	 -10
BKH	2074	 BLACK HILLS CORPORATIONS
BKHU	2074	 Black Hills Corporation
BKI	3116	 BLACK KNIGHT FINANCIAL SERVICES INC
BKJ	1032	 BANCORP OF NEW JERSEY INC
BKK	1031	 BLACKROCK MUNI 2020 TERM TRUST
BKMU	-1	 -10
BKN	1031	 BLACKROCK INVT QUALITY MUNI TR
BKS	1021	 BARNES & NOBLE INC
BKSC	1032	 BANK OF SOUTH CAROLINA CORP
BKT	1031	 BLACKROCK INCOME TRUST INC
BKU	1032	 BANKUNITED INC
BKYI	3105	 BIO-KEY INTERNATIONAL INC
BL	3116	 BLACKLINE INC
BLBD	1020	 BLUE BIRD CORP
BLCM	2063	 BELLICUM PHARMACEUTICALS INC
BLD	1010	 TOPBUILD CORP COM STK (DE)
BLDP	3106	 BALLARD POWER SYS INC
BLDR	1010	 BUILDERS FIRSTSOURCE INC
BLE	1031	 BLACKROCK MUNI INCOME TRUST II
BLES	-1	 BLUE SKY ASSET MANAGEMENT LLC - INSPIRE GLOBAL HOPE LARGE CAP ETF
BLFS	2064	 BIOLIFE SOLUTIONS INC
BLH	1031	 BLACKROCK N.Y. MUNI 2018 TRM TST
BLHY	-1	 VIRTUS ETF ADVISERS LLC - VIRTUS NEWFLEET DYNAMIC CREDIT ETF
BLIN	3116	 BRIDGELINE DIGITAL INC
BLJ	-1	 -10
BLK	1031	 BLACKROCK INC
BLKB	3116	 BLACKBAUD INC
BLL	1021	 BALL CORP
BLMN	1021	 BLOOMIN' BRANDS INC
BLMT	1032	 BSB BANCORP INC/MA
BLPH	2063	 BELLEROPHON THERAPEUTICS INC
BLRX	2063	 BIOLINE RX LTD
BLUE	2063	 BLUEBIRD BIO INC
BLVD	-1	 -10
BLVDU	-1	 -10
BLVDW	-1	 -10
BLW	1031	 BLACKROCK LTD DURATION INCM TST SBI
BLX	1032	 BANCO LATINOAMERICANO DE COMER
BMA	1032	 BANCO MACRO BANSUD SA SPON ADR REPSTG CL-B
BMCH	1010	 BMC STOCK HOLDINGS INC
BME	1031	 BLACKROCK HEALTH SCIENCES TRUST
BMI	3116	 BADGER METER INC
BML_G	-1	 -10
BML_H	-1	 -10
BML_I	-1	 -10
BML_J	-1	 -10
BML_L	-1	 -10
BMLA	-1	 -10
BMLP	-1	 Bank Of Montreal BMO Elkhorn DWA MLP Select Index Exchange Traded Notes due December 10  2036
BMO	1032	 BANK OF MONTREAL
BMRA	2064	 BIOMERICA INC
BMRC	1032	 BANK OF MARIN BANCORP/CA
BMRN	2063	 BIOMARIN PHARMACEUTICAL INC
BMS	1021	 BEMIS CO INC
BMTC	1032	 BRYN MAWR BANK CORP
BMY	2063	 BRISTOL MYERS SQUIBB COMPANY
BNCL	1032	 BENEFICIAL BANCORP INC
BNDC	-1	 FLEXSHARES TRUST
BNED	1021	 BARNES & NOBLE EDUCATION INC
BNFT	3116	 BENEFITFOCUS INC
BNJ	-1	 -10
BNS	1032	 BANK OF NOVA SCOTIA (F)
BNSO	3116	 BONSO ELECTRONIC INTERNATIONAL INC
BNTC	2063	 Benitec Biopharma Limited
BNTCW	-1	 -10
BNY	1031	 BLACKROCK NEW YORK MUNICIPAL INCOME TR
BOBE	-1	 -10
BOCH	1032	 BANK OF COMMERCE HOLDINGS (CA)
BOE	1031	 BLACKROCK ENHANCED GLOBAL DIVIDEND TRUST
BOFI	-1	 -10
BOFIL	-1	 -10
BOH	1032	 BANK OF HAWAII CORPORATION
BOJA	1021	 Bojangles Inc
BOKF	1032	 BOK FINANCIAL CORP
BOKFL	-1	 -10
BOLD	2063	 AUDENTES THERAPEUTICS INC
BOMN	3105	 BOSTON OMAHA CORP
BONT	-1	 -10
BOOM	3106	 DMC GLOBAL INC
BOOT	1021	 BOOT BARN HOLDINGS INC
BORN	2052	 CHINA NEW BORUN CORP
BOSC	3105	 BOS BETTER ON-LINE SOLUTIONS
BOSS	-1	 GLOBAL X MANAGEMENT COMPANY LLC - GLOBAL X FOUNDER-RUN COMPANIES ETF
BOTJ	1032	 BANK OF THE JAMES FINANCIAL GROUP INC
BOTZ	-1	 GLOBAL X MANAGEMENT COMPANY LLC - GLOBAL X ROBOTICS & ARTIFICIAL INTELLIGENCE THEMATIC ETF
BOX	3116	 BOX INC
BP	3094	 BP PLC ADS(RP 6 ORD)
BPFH	1032	 BOSTON PRIVATE FINANCIAL HOLDINGS INC
BPFHP	-1	 -10
BPFHW	-1	 -10
BPI	2053	 BRIDGEPOINT EDUCATION INC
BPK	1031	 BLACKROCK MUNICIPAL 2018 TERM TRUST
BPL	3094	 BUCKEYE PARTNERS L.P. INT UNIT
BPMC	2063	 BLUEPRINT MEDICINES CORP COM
BPMP	3094	 BP MIDSTREAM PARTNERS LP
BPMX	2063	 BIOPHARMX CORP
BPOP	1032	 POPULAR INC
BPOPM	-1	 -10
BPOPN	-1	 -10
BPRN	1032	 BANK PRINCETON NEW JERSEY
BPT	3095	 BP PRUDHOE BAY ROYALTY TR
BPTH	2063	 BIO-PATH HOLDINGS INC
BPY	1042	 BROOKFIELD PROPERTY PARTNERS LP
BQH	1031	 BLACKROCK NEW YORK MUNI BD TR
BR	3105	 BROADRIDGE FINANCIAL SOLUTIONS INC
BRAC	3105	 BLACK RIDGE ACQUISITION CORP
BRACR	-1	 -10
BRACU	-1	 -10
BRACW	-1	 -10
BRC	3105	 BRADY CORP CL A
BRCD	-1	 -10
BREW	2052	 CRAFT BREW ALLIANCE INC
BRFS	2053	 PERDIGAO S.A. ADS (EA REPSTG TWO COM SHS)
BRG	1042	 BLUEROCK RESIDENTIAL GROWTH REIT INC
BRG_A	-1	 -10
BRG_C	-1	 -10
BRG_D	-1	 -10
BRGL	-1	 EXCHANGE TRADED CONCEPTS TRUST - BERNSTEIN GLOBAL RESEARCH FUND
BRID	2053	 BRIDGFORD FOODS CORP
BRK-A	-1	 -10
BRK-B	-1	 -10
BRKL	1032	 BROOKLINE BANCORP INC
BRKR	2064	 BRUKER CORP
BRKS	3116	 BROOKS AUTOMATION INC
BRN	3094	 BARNWELL INDUSTRIES INC
BRO	1032	 BROWN & BROWN INC
BRQS	3116	 BORQS TECHNOLOGIES INC
BRQSW	-1	 -10
BRS	3095	 BRISTOW GROUP INC COM
BRSS	3106	 GLOBAL BRASS & COPPER HOLDINGS INC
BRT	1042	 BRT REALTY TRUST SBI
BRX	1042	 BRIXMOR PROPERTY GROUP INC
BSAC	1032	 BANCO SANTANDER-CHILE ADS
BSBR	1032	 BANCO SANTANDER BRASIL SA
BSCP	-1	 INVESCO CAPITAL MANAGEMENT LLC
BSCQ	-1	 INVESCO CAPITAL MANAGEMENT LLC
BSCR	-1	 INVESCO CAPITAL MANAGEMENT LLC
BSD	1031	 BLACKROCK STRATGC MNI TST SBI
BSE	1031	 BLACKROCK NEW YORK MUNICIPAL I
BSET	1021	 BASSETT FURNITURE INDUSTRIES INC
BSF	-1	 -10
BSFT	-1	 -10
BSJN	-1	 INVESCO CAPITAL MANAGEMENT LLC
BSJO	-1	 INVESCO CAPITAL MANAGEMENT LLC
BSJP	-1	 INVESCO CAPITAL MANAGEMENT LLC
BSL	1031	 BLACKSTONE / GSO SENIOR FLOATING RATE TERM FUND
BSM	3094	 BLACK STONE MINERALS L.P.
BSMX	1032	 GRUPO FINANCIERO SANTANDER MEXICO SAB DE CV
BSPM	2063	 BIOSTAR PHARMACEUTICALS INC
BSQR	3116	 BSQUARE CORPORATION NEW
BSRR	1032	 SIERRA BANCORP
BST	1031	 BLACKROCK SCIENCE & TECHNOLOGY TRUST
BSTC	2063	 BIOSPECIFICS TECHNOLOGIES CORP
BSTI	-1	 -10
BSWN	-1	 UBS AG VELOCITYSHARES VIX FUTURES TAIL RISK ETN LKD
BSX	2063	 BOSTON SCIENTIFIC CORP
BT	3084	 BT GROUP PLC ADS ( 10 ORD SHS)
BTA	1031	 BLACKROCK LONG TERM MUNI ADVANTAGE TR COM SHS BENE INT
BTE	3094	 BAYTEX ENERGY TRUST TR UNIT
BTEC	-1	 PRINCIPAL MANAGEMENT CORP - PRINCIPAL HEALTHCARE INNOVATORS INDEX ETF
BTG	1010	 B2GOLD CORP
BTI	2053	 BRITISH AM TOB(NEW)ADR(RP2 ORD
BTN	1021	 BALLANTYNE STRONG INC
BTO	1031	 JOHN HANCOCK FINANCIAL OPPORTU
BTT	1031	 BLACKROCK MUNICIPAL 2030 TARGET TERM TRUST
BTU	1010	 PEABODY ENERGY CORP.
BTU_	-1	 -10
BTX	2063	 BIOTIME INC
BTX-WS	-1	 -10
BTZ	1031	 BLACKROCK PREFERRED AND EQUITY ADVANTAGE TRUST
BUD	2052	 ANHEUSER-BUSCH IN BEV SA/NV
BUFF	-1	 -10
BUI	1031	 BLACKROCK UTILITY INFRASTRUCTURE & POWER OPPORTUNITIES TRUST
BUR	-1	 -10
BURL	2053	 BURLINGTON STORES INC
BUSE	1032	 FIRST BUSEY CORP
BUZ	-1	 ALPS FUND SERVICES - ALPS SPROTT BUZZ SOCIAL MEDIA INSIGHTS ETF
BV	-1	 -10
BVAL	-1	 ETF SER SOLUTIONS - BRAND VALUE ETF
BVN	1010	 COMPANIA DE MINAS BUENAVENTURA
BVSN	3116	 BROADVISION INC
BVX	-1	 -10
BVXV	2063	 BIONDVAX PHARMACEUTICALS LTD. SPONS ADS REPSTG ORD SHS (ISR)
BVXVW	-1	 -10
BW	3116	 BABCOCK & WILCOX ENTERPRISES  INC COM STK (DE)
BWA	1020	 BORG WARNER INC
BWEN	3106	 BROADWIND ENERGY INC
BWFG	1032	 BANKWELL FINANCIAL GROUP INC
BWG	1031	 BRANDYWINEGLOBAL - GLOBAL INCOME OPPORTUNITIES FUND INC
BWINA	-1	 -10
BWINB	-1	 -10
BWL-A	-1	 -10
BWLD	-1	 -10
BWP	3094	 BOARDWALK PIPELINE PARTNERS  LP
BWXT	3105	 BWX TECHNOLOGIES INC
BX	1031	 BLACKSTONE GROUP LP/THE
BXC	1010	 BLUELINX HOLDINGS INC.
BXE	3094	 BELLATRIX EXPLORATION LTD
BXMT	1042	 BLACKSTONE MORTGAGE TRUST INC
BXMX	1031	 NUVEEN S&P 500 BUY-WRITE INCOM
BXP	1042	 BOSTON PROPERTIES INC.
BXP_B	-1	 -10
BXS	1032	 BANCORPSOUTH INC
BY	1032	 BYLINE BANCORP INC
BYBK	-1	 -10
BYD	1021	 BOYD GAMING CORP
BYFC	1032	 BROADWAY FINL CORP (DEL)
BYM	1031	 BLACKROCK MUNICIPAL INCOME QUA
BYSI	2063	 BEYONDSPRING INC
BZH	1021	 BEAZER HOMES USA INC
BZM	1031	 BLACKROCK MARYLAND MUNI BD TST
BZUN	1021	 BAOZUN INC SPONSORED ADR (CYM)
C	1032	 CITIGROUP
C-WS-A	-1	 -10
C_C	-1	 -10
C_J	-1	 -10
C_K	-1	 -10
C_L	-1	 -10
C_N	-1	 -10
C_P	-1	 -10
C_S	-1	 -10
CA	3116	 CA INC
CAA	-1	 -10
CAAS	1020	 CHINA AUTOMOTIVE SYSTEMS INC
CABO	3084	 CABLE ONE INC
CAC	1032	 CAMDEN NATIONAL CORP
CACC	1032	 CREDIT ACCEPTANCE CORP
CACG	-1	 CLEARBRIDGE ALLCAP GRWTH ETF
CACI	3116	 CACI INTERNATIONAL INC CL-A
CADC	1010	 CHINA ADVANCED CONSTR MATLS GP
CADE	1032	 Cadence Bancorporation
CAE	3105	 CAE INC
CAF	1031	 MORGAN STANLEY CHINA A SHARE FUND INC
CAFD	2074	 8POINT3 ENERGY PARTNERS LP
CAG	2053	 CONAGRA BRANDS INC
CAH	2064	 CARDINAL HEALTH INC
CAI	3105	 CAI INTERNATIONAL INC
CAJ	3106	 CANON INC ADS (1 SH COM)
CAKE	1021	 CHEESECAKE FACTORY/THE
CAL	1021	 CALERES INC
CALA	2063	 CALITHERA BIOSCIENCES INC
CALD	-1	 -10
CALF	-1	 PACER FUNDS TRUST - PACER US SMALL CAP CASH COWS 100 ETF
CALI	1020	 CHINA AUTO LOGISTICS INC
CALL	3084	 MAGICJACK VOCALTEC LTD
CALM	2053	 CAL-MAINE FOODS INC
CALX	3116	 CALIX NETWORKS INC
CAMP	3116	 CALAMP CORP
CAMT	3116	 CAMTEK LTD.
CANF	2063	 CAN-FITE BIOPHARMA LTD
CAPL	3095	 CROSSAMERICA PARTNERS LP
CAPR	2063	 CAPRICOR THERAPEUTICS INC
CAR	3105	 AVIS BUDGET GROUP INC
CARA	2063	 CARA THERAPEUTICS INC
CARB	3116	 CARBONITE INC
CARG	3116	 CARGURUS INC
CARO	1032	 CAROLINA FINANCIAL CORP
CARS	1020	 Cars.com Inc.
CART	1032	 CAROLINA TRUST BANCSHARES INC
CARV	1032	 CARVER BANCORP INC
CASC	-1	 -10
CASH	1032	 META FINANCIAL GROUP INC
CASI	2063	 CASI PHARMACEUTICALS INC
CASM	2064	 CAS MEDICAL SYSTEMS INC
CASS	3105	 CASS INFORMATION SYSTEMS INC
CASY	2053	 CASEY'S GENERAL STORES INC
CAT	3105	 CATERPILLAR INC
CATB	2063	 CATABASIS PHARMACEUTICALS INC
CATC	1032	 CAMBRIDGE BANCORP
CATH	-1	 GLOBAL X MANAGEMENT COMPANY LLC - GLOBAL X S&P 500 CATHOLIC VALUES ETF
CATM	3105	 CARDTRONICS PLC
CATO	1021	 CATO CORP CL-A
CATS	2063	 CATASYS INC
CATY	1032	 CATHAY GENERAL BANCORP
CATYW	-1	 -10
CAVM	3116	 CAVIUM INC
CAW	2053	 C C A INDUSTRIES INC
CB	1032	 CHUBB LIMITED
CBA	1031	 CLEARBRIDGE AMERICAN ENERGY MLP FUND INC
CBAK	-1	 -10
CBAN	1032	 COLONY BANKCORP INC
CBAY	2063	 CYMABAY THERAPEUTICS INC
CBB	3084	 CINCINNATI BELL INC.
CBB_B	-1	 -10
CBD	1021	 COMPANHIA BRAS DISTRB ADS (PFD
CBF	-1	 -10
CBFV	1032	 CB FINANCIAL SERVICES INC
CBG	-1	 -10
CBH	1031	 AllianzGI Convert & Income 2024
CBI	-1	 -10
CBIO	2063	 CATALYST BIOSCIENCES INC
CBK	1021	 CHRISTOPHER & BANKS CORP
CBL	1042	 CBL &ASSOCIATES PROPERTIES INC
CBL_D	-1	 -10
CBL_E	-1	 -10
CBLI	2063	 CLEVELAND BIOLABS INC
CBM	2063	 CAMBREX CORP
CBMG	2063	 CELLULAR BIOMEDICINE GROUP INC
CBMX	-1	 -10
CBMXW	-1	 -10
CBO	-1	 -10
CBOE	1032	 CBOE GLOBAL MARKETS INC.
CBPO	2063	 CHINA BIOLOGIC PRODUCTS HOLDINGS INC
CBPX	1010	 CONTINENTAL BUILDING PRODUCTS INC
CBRL	1021	 CRACKER BARREL OLD COUNTRY STO
CBS	1021	 CBS CORPORATION CLASS B COM NEW
CBS-A	-1	 -10
CBSH	1032	 COMMERCE BANCSHARES INC/KANSAS CITY MO
CBSHP	-1	 -10
CBT	1010	 CABOT CORP
CBTX	1032	 CBTX INC
CBU	1032	 COMMUNITY BANK SYSTEM INC
CBX	-1	 -10
CBZ	3105	 CBIZ INC
CC	1010	 CHEMOURS CO COM STK (DE)
CCA	1031	 MFS CALIFORNIA MUNICIPAL FUND
CCBG	1032	 CAPITAL CITY BANK GROUP INC
CCC	-1	 -10
CCCL	1010	 CHINA CERAMICS CO LTD
CCCR	-1	 -10
CCD	1031	 CALAMOS DYNAMIC CONVERTIBLE & INCOME FUND
CCE	-1	 -10
CCF	3106	 CHASE CORP
CCI	1042	 CROWN CASTLE INT'L CORP
CCI_A	-1	 -10
CCIH	3116	 CHINACACHE INTERNATIONAL HOLDINGS LTD
CCJ	1010	 CAMECO CORP
CCK	1021	 CROWN HOLDINGS INC.
CCL	1021	 CARNIVAL CORPORATION (PAIRED STOCK)
CCLP	3095	 CSI COMPRESSCO LP
CCM	2063	 CONCORD MEDICAL SERVICES HOLDING LTD
CCMP	3116	 CABOT MICROELECTRONICS CORP
CCNE	1032	 CNB FINANCIAL CORP/PA
CCO	1020	 CLEAR CHANNEL OUTDOOR HOLDINGS  INC CL-A COM STK
CCOI	3084	 COGENT COMMUNICATIONS HOLDINGS
CCOR	-1	 CAMBRIA INVESTMENT MANAGEMENT LP - CAMBRIA CORE EQUITY ETF
CCRC	3105	 CHINA CUSTOMER RELATIONS CENTERS INC
CCRN	3105	 CROSS COUNTRY HEALTHCARE INC
CCS	1021	 CENTURY COMMUNITIES INC
CCU	2052	 COMPANIA CERVECER UNIDAS ADS(5
CCUR	-1	 -10
CCV	-1	 -10
CCV-CL	-1	 -10
CCXI	2063	 CHEMOCENTRYX INC
CCZ	3084	 COMCAST HOLDINGS CORP 2.0% EX SB 101529
CDC	-1	 Victory CEMP US EQ Income Enhanced Volatility Wtd Index ETF
CDE	1010	 COEUR MINING INC
CDEV	3094	 CENTENNIAL RESOURCE DEVELOPMENT INC.
CDK	3116	 CDK GLOBAL HOLDINGS LLC
CDL	-1	 Victory CEMP US Large Cap High Div Volatility Wtd Index ETF
CDNA	2064	 CAREDX INC
CDNS	3116	 CADENCE DESIGN SYSTEMS INC
CDOR	1042	 CONDOR HOSPITALITY TRUST INC
CDR	1042	 CEDAR REALTY TRUST INC
CDR_B	-1	 -10
CDR_C	-1	 -10
CDTI	3106	 CDTI ADVANCED MATERIALS INC
CDTX	2063	 CIDARA THERAPEUTICS INC
CDW	3116	 CDW CORP/DE
CDXC	2063	 CHROMADEX CORP
CDXS	2063	 CODEXIS INC
CDZI	2074	 CADIZ INC NEW
CE	1010	 CELANESE CORPORATION SER A COM STK
CEA	3105	 CHINA ESTN LTD ADS (100 ORD H)
CECE	3106	 CECO ENVIRONMENTAL CORP
CECO	2053	 CAREER EDUCATION CORP
CEE	1031	 CENTRAL AND EASTERN EUROPE FUND INC (THE)
CEF	1031	 SPROTT PHYSICAL GOLD AND SIL
CEFS	-1	 EXCHANGE TRADED CONCEPTS TRUST - SABA CLOSED-END FUNDS ETF
CEI	3094	 CAMBER ENERGY INC
CEL	3084	 CELLCOM ISRAEL LTD
CELC	2064	 CELCUITY INC
CELG	2063	 CELGENE CORP
CELGZ	-1	 -10
CELH	2053	 CELSIUS HOLDINGS INC
CELP	3095	 CYPRESS ENERGY PARTNERS LP
CEM	1031	 CLEARBRIDGE MLP AND MIDSTREAM FUND INC
CEMB	-1	 ISHARES EMERGING MARKETS CORPO
CEMI	2064	 CHEMBIO DIAGNOSTICS INC
CEN	1031	 CENTER COAST BROOKFIELD MLP & ENERGY INFRASTRUCTURE FUND
CENT	2053	 CENTRAL GARDEN & PET CO
CENTA	-1	 -10
CENX	1010	 CENTURY ALUMINUM CO
CEO	3094	 CNOOC LTD ADS (REP 100 CL H SHS)
CEQP	3094	 CRESTWOOD EQUITY PARTNERS LP
CERC	2063	 CERECOR INC
CERCW	-1	 -10
CERN	3116	 CERNER CORP
CERS	2063	 CERUS CORP
CET	1031	 CENTRAL SECURITIES CORP
CETV	1021	 CENTRAL EUROPEAN MEDIA ENTERPRISES LTD
CETX	3106	 CEMTREX INC.
CETXP	-1	 -10
CETXW	-1	 -10
